package,URI,label,comment,hasRootPattern,usesLoopback,usesParallel
package#ProcessComms,domain#MP-RTvSPCP,RTvSPCP,Finds a remote terminal client using a reverse proxy chain that provides access to a console (command line interactive) process.,domain#R-RTvSPCP,FALSE,FALSE
package#ProcessComms,domain#MP-RTvSPHP-iPL-RAS,RTvSPHP-iPL-RAS,"Finds a Host running a Process that is neither a remote access service nor a reverse proxy, but is used via a reverse proxy chain by a Remote Terminal client, not mediated by a collocated remote access service.",domain#R-RTvSPHP,FALSE,FALSE
package#ProcessComms,domain#MP-RTvSPRAS,RTvSPRAS,Finds a remote terminal client using a reverse proxy chain that provides access to a remote access service.,domain#R-RTvSPRAS,FALSE,FALSE
package#ProcessComms,domain#MP-SC,SC,"Finds a client and service connected by a service channel, and optionally the service manager.",domain#R-SC,FALSE,FALSE
package#ProcessComms,domain#MP-SCAPvLS,SCAPvLS,Finds a Host running a Service connected to a Subnet visited by a Service Channel via an Attack Path to the Service Process.,domain#R-SCAPvLS,FALSE,FALSE
package#ProcessComms,domain#MP-SCCAP,SCCAP,Finds a service channel linked with a closed client attack path from a logical subnet to the service process.,domain#R-SCCAP,FALSE,FALSE
package#ProcessComms,domain#MP-SCCHNPLS-lI,SCCHNPLS-lI,"Finds a Service Channel via a Logical Path from a Client, the Client Host, Subnet and Interface, where the Service Channel has no last interface.",domain#R-SCCHNPLS,FALSE,FALSE
package#ProcessComms,domain#MP-ScDACDACCDF-c,ScDACDACCDF-c,"Finds a data flow to a service from an indirect client, where the client creates the data flow from an inbound data asset controlled by a vault, which does not control the outbound data flow.",domain#R-ScDACDACCDF,FALSE,FALSE
package#ProcessComms,domain#MP-ScDASDACCDF-c,ScDASDACCDF-c,"Finds a data flow from a service requested by an indirect client, where the service creates the data flow by decrypting an inbound data asset controlled by a vault, which does not control the outbound data flow.",domain#R-ScDASDACCDF,FALSE,FALSE
package#ProcessComms,domain#MP-SCDS,SCDS,Finds a client and service plus the associated client channel where there is a data step from the service to the client.,domain#R-SCDS,FALSE,FALSE
package#ProcessComms,domain#MP-SCLPLSg,SCLPLSg,"Finds a service channel via a logical path that traverses a logical segment, plus the interfaces used by the segment.",domain#R-SCLPLSg,FALSE,FALSE
package#ProcessComms,domain#MP-SCLPvLS,SCLPvLS,Finds a service channel via a logical path that visits a subnet.,domain#R-SCLPvLS,FALSE,FALSE
package#ProcessComms,domain#MP-SCLSg,SCLSg,"Finds a service channel that traverses a logical segment, along with the inbound and outbound interfaces to the segment host.",domain#R-SCLSg,FALSE,FALSE
package#ProcessComms,domain#MP-SCLSgfTS,SCLSgfTS,Finds a Service Channel traversing a NAT segment (with its interfaces) after which source addresses can be distinguished from a client.,domain#R-SCLSgfTS,FALSE,FALSE
package#ProcessComms,domain#MP-SCLSgvTS-vS,SCLSgvTS-vS,"Finds a service channel traversing a logical segment, where the subnet after the segment has source addresses that cannot be distinguished from a client source address, and this has not yet been inferred for the subnet before the segment.",domain#R-SCLSgvTS,FALSE,FALSE
package#ProcessComms,domain#MP-SCmCAP,SCmCAP,Finds a client and service connected by a service channel plus all associated client attack paths from subnets in the channel.,domain#R-SC,FALSE,TRUE
package#ProcessComms,domain#MP-SCmCP,SCmCP,"Finds a client and service connected by a service channel, plus all client paths associated with that service channel.",domain#R-SC,FALSE,FALSE
package#ProcessComms,domain#MP-SCmSg,SCmSg,"Finds a Service Channel traversing at least one logical segment, plus its Client and Service, and network interfaces.",domain#R-SCLSI,FALSE,FALSE
package#ProcessComms,domain#MP-SCNP2CPtI,SCNP2CPtI,Finds a service channel via a client path from a subnet in the channel to an interface on a subnet at or after the start of the client path.,domain#R-SCNP2CPtI,FALSE,FALSE
package#ProcessComms,domain#MP-SCNSg,SCNSg,"Finds a Service Channel traversing a NAT segment, and the subnets on either side.",domain#R-SCNSg,FALSE,FALSE
package#ProcessComms,domain#MP-SCpSg,SCpSg,"Finds a Service Channel that traverses no logical segments, plus its Client and Service, and network interfaces.",domain#R-SCLSI,FALSE,FALSE
package#ProcessComms,domain#MP-SCsAPtI,SCsAPtI,"Finds an Attack Path from a subnet at the start of a Service Channel, the path from which is a subpath of the Service Channel path, a gateway segment visited along that path, and the subnet and interface on the attacker side of that gateway.",domain#R-SCsAPtI,FALSE,FALSE
package#ProcessComms,domain#MP-SCvLS-vS,SCvLS-vS,"Finds a Service Channel that visits a Logical Subnet, with no relationship indicating that source addresses cannot be distinguished from a client.",domain#R-SCvLS,FALSE,TRUE
package#ProcessComms,domain#MP-SCxAPtI,SCxAPtI,"Finds an Attack Path starting from a subnet in a Service Channel, the path from which is a subpath of the Service Channel path, a gateway segment visited along that path, and the subnet and interface on the attacker side of that gateway.",domain#R-SCxAPtI,FALSE,FALSE
package#ProcessComms,domain#MP-SgACmSC,SgACmSC,"Finds a logical segment between two subnets, plus the associated gateway host and its inbound and outbound interfaces, an access context in which the segment is active, and all assocated service channels.",domain#R-SgAC,FALSE,FALSE
package#ProcessComms,domain#MP-SgmSC,SgmSC,"Finds a logical segment between two subnets, plus the associated gateway host and its inbound and outbound interfaces, and all assocated service channels.",domain#R-Sg,FALSE,FALSE
package#ProcessComms,domain#MP-SOCAP,SOCAP,"Finds a service channel linked with an open client attack path from a logical subnet to the service process, where there is no closed service attack path to the service from the same logical subnet.",domain#R-SOCAP,FALSE,FALSE
package#ProcessComms,domain#MP-SP,SP,Finds a reverse proxy process.,domain#R-SP,FALSE,FALSE
package#ProcessComms,domain#MP-SPNaLnS,SPNaLnS,"Finds a host running a remote access service accessed by a reverse proxy, plus the associated client channel, the location and network contexts in which this can happen, and optionally the managers of the client proxy, service and service host.",domain#R-SPNaLnS,FALSE,FALSE
package#ProcessComms,domain#MP-SPNaS,SPNaS,"Finds a host running a service accessed via a reverse proxy, plus the associated client channel, contexts in which the service can be accessed, and optionally the managers of the client proxy, service and service host.",domain#R-SPNaS,FALSE,FALSE
package#ProcessComms,domain#MP-SPuS,SPuS,Finds a reverse proxy directly using a service.,domain#R-SPuS,FALSE,TRUE
package#ProcessComms,domain#MP-SPvSPvS-U,SPvSPvS-U,"Finds a reverse proxy using a second reverse proxy that uses a service, with mutual authentication at each step, and with no link indicating that the first proxy may indirectly use the service.",domain#R-SPvSPvS,FALSE,FALSE
package#ProcessComms,domain#MP-SSClIAP,SSClIAP,Finds a service channel from a last interface to a service process via an attack path.,domain#R-SSClIAP,FALSE,FALSE
package#ProcessComms,domain#MP-SSCLS,SSCLS,"Finds a service and its host and a service channel from a client via a logical subnet to which the host is connected, plus the associated network context.",domain#R-SSCLS,FALSE,FALSE
package#Users,domain#MP-A,A,Finds a solo Adult.,domain#R-A,FALSE,FALSE
package#Virtualisation,domain#MP-CCSCHC,CCSCHC,Finds a Client Channel via a Service Channel that depends on connectivity represented by a Host Channel.,domain#R-CCSCHC,FALSE,FALSE
package#Virtualisation,domain#MP-CCSCVC,CCSCVC,Finds a Client Channel via a Service Channel that requires connectivity represented by a Virtual Channel.,domain#R-CCSCVC,FALSE,FALSE
package#Virtualisation,domain#MP-CVHHDC,CVHHDC,Finds a clusterable virtual Host provisioned on a physical host at a DataCentre.,domain#R-CVHHDC,FALSE,FALSE
package#Virtualisation,domain#MP-CVHHHoDC,CVHHHoDC,"Finds a cluster Virtual Host (role Host) provisioned at a Host (SHost), where the Virtual Host may optionally be managed by a Data Centre.",domain#R-CVHHH,FALSE,FALSE
package#Virtualisation,domain#MP-DCCVH-LS,DCCVH-LS,Finds a Data Centre with a Cluster on which is provisioned a Virtual Host that is not connected to any logical subnet.,domain#R-DCCVH,FALSE,FALSE
package#Virtualisation,domain#MP-DCVHVS-H,DCVHVS-H,Finds a Host that is physically in a DataCentre and connected to a virtual subnet that is not provided by any host.,domain#R-DCVHVS,FALSE,FALSE
package#Virtualisation,domain#MP-EH,EH,Finds a solo elastically scalable host.,domain#R-EH,FALSE,FALSE
package#Virtualisation,domain#MP-GdHVS,GdHVS,"Finds a gateway providing a virtual subnet to which a distinct host is connected, and optionally a process controlling access to the subnet.",domain#R-GHVS,FALSE,FALSE
package#Virtualisation,domain#MP-H2dPH2,H2dPH2,"Finds two hosts on a virtual subnet with distinct physical hosts, between which the virtualised communication must flow.",domain#R-H2dPH2,FALSE,FALSE
package#Virtualisation,domain#MP-HACVHmAC,HACVHmAC,"Finds a host in a space provisioning a virtual host, and a location access context for the first host, plus all related access contexts for the virtual host.",domain#R-HACVH,FALSE,FALSE
package#Virtualisation,domain#MP-HCLPLSg,HCLPLSg,Finds a host channel via a logical path that traverses a logical segment.,domain#R-HCLPLSg,FALSE,FALSE
package#Virtualisation,domain#MP-HCLPvLS,HCLPvLS,Finds a host channel via a logical path that visits a subnet.,domain#R-HCLPvLS,FALSE,FALSE
package#Virtualisation,domain#MP-HCLSg,HCLSg,"Finds a host channel that traverses a logical segment, along with the inbound and outbound interfaces to the segment host.",domain#R-HCLSg,FALSE,FALSE
package#Virtualisation,domain#MP-HL,HL,Finds a solo HostLAN,domain#R-HL,FALSE,FALSE
package#Virtualisation,domain#MP-HuiVH,HuiVH,Finds a Human interacting with a Virtual Host (which is not possible).,domain#R-HuiVH,FALSE,FALSE
package#Virtualisation,domain#MP-HumHVH-Hu,HumHVH-Hu,Finds an unmanaged VirtualHost provisioned at a Host managed by a Human.,domain#R-HumHVH,FALSE,FALSE
package#Virtualisation,domain#MP-HVH,HVH,"Finds a VirtualHost and its host, and optionally its manager.",domain#R-HVH,FALSE,FALSE
package#Virtualisation,domain#MP-HVH-a,HVH-a,Finds a VirtualHost provisioned at a Host where the pair lacks the above relationship indicating which is higher.,domain#R-HVH,FALSE,TRUE
